customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-100000266,Male,1,56.0,Yes,Fiber optic,One year,No,Mailed check,76.7,4245.33,Yes
CUST-100000267,Male,0,13.0,Yes,No,Month-to-month,No,Electronic check,37.26,458.64,No
CUST-100000268,Male,0,20.0,Yes,DSL,Two year,Yes,Electronic check,64.5,1237.52,No
CUST-100000269,Male,0,68.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.29,5261.38,Yes
CUST-100000270,Male,0,21.0,Yes,Fiber optic,One year,Yes,Mailed check,83.37,1799.5,Yes
CUST-100000271,Female,0,53.0,Yes,DSL,One year,No,Credit card,54.42,2982.2,No
ACCT1000000272,Female,0,42.0,Yes,dsl,One year,Yes,Electronic check,65.95,2775.20,No
TC-SK-10000273,Female,1,34.0,Yes,DSL,Two year,No,Electronic check,68.74,2347.96,No
CUST-100000274,Female,0,72.0,Yes,No,Two year,No,Mailed check,40.95,3110.69,No
100000275-SSG,Female,0,41.0,Yes,No,Two year,No,Electronic check,24.02,1043.34,No
ACCT1000000276,Female,0,6.0,Yes,No,Month-to-month,No,Mailed check,36.37,210.77,No
ACCT1000000277,Male,0,12.0,Yes,DSL,Month-to-month,No,Credit card,58.3,718.8,Yes
CUST-100000278,Female,1,47.0,Yes,No,Two year,Yes,Credit card,38.26,1805.63,No
CUST-100000279,Male,0,72.0,Yes,No,One year,No,Bank transfer,34.96,2367.09,No
CUST-100000280,Male,0,43.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,95.12,4072.51,No
CUST-100000281,Male,0,27.0,Yes,Fiber optic,Month-to-month,No,  Electronic check  ,93.4,2383.60,No
ACCT1000000282,Female,0,13.0,Yes,Fiber optic,One year,No,Mailed check,81.92,1034.44,No
CUST-100000283,Female,1,58.0,Yes,Fiber optic,Month-to-month,No,Electronic check,77.28,4281.86,No
CUST-100000284,Male,0,12.0,Yes,DSL,Month-to-month,No,Electronic check,54.74,700.12,Yes
CUST-100000285,Male,0,62.0,Yes,Fiber optic,Month-to-month,No,Credit card,87.98,5632.19,No
TC-WB-10000286,Female,0,44.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.09,4081.72,No
CUST-100000287,Male,0,72.0,Yes,No,Two year,No,Electronic check,40.61,2968.82,No
CUST-100000288,Male,0,12.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.48,988.8,No
CUST-100000289,Female,0,28.0,Yes,DSL,Month-to-month,Yes,Electronic check,55.18,1441.83, No 
CUST-100000290,Female,0,14.0,Yes,Fiber optic,One year,Yes,Electronic check,77.51,1053.74,No
ACCT1000000291,Female,0,3.0,Yes,DSL,Month-to-month,No,Bank transfer,61.34,194.78,Yes
ACCT1000000292,Male,0,23.0,No,DSL,One year,No,Bank transfer,47.49,1113.09,No
TC-MB-10000293,Male,0,35.0,Yes,DSL,One year,Yes,Bank transfer,61.96,2282.86,No
ACCT1000000294,Male,1,4.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,80.62,308.60,Yes
CUST-100000295,Male,1,39.0,Yes,DSL,One year,No,Electronic check,63.01,2512.25,No
CUST-100000296,Male,0,53.0,No,Fiber optic,One year,Yes,Credit card,71.02,3638.55,No
TC-TM-10000297,Female,0,61.0,Yes,Fiber optic,One year,No,Mailed check,84.99,5144.43,No
TC-NV-10000298,Female,0,72.0,Yes,No,Two year,No,Mailed check,35.37,2416.62,No
CUST-100000299,Male,0,28.0,Yes,Fiber optic,One year,Yes,Electronic check,87.62,2439.75,No
TC-RQ-10000300,Female,0,51.0,Yes,No,Two year,no,Electronic check,18.0,910.8,No
ACCT1000000301,Male,0,56.0,Yes,No,One year,No,Bank transfer,34.38,1868.47,No
TC-VR-10000302,Male,1,72.0,Yes,DSL,One year,Yes,Electronic check,50.94,3572.66,No
CUST-100000303,Female,0,8.0,Yes,DSL,Month-to-month,Yes,Mailed check,69.11,514.30,No
ACCT1000000304,Female,0,67.0,No,DSL,Two year,No,Mailed check,26.66,1742.0,No
ACCT1000000305,Male,0,5.0,Yes,Fiber optic,One year,Yes,Bank transfer,83.0,419.9,No
TC-WH-10000306,Male,1,37.0,No,DSL,Month-to-month,No,Mailed check,43.63,1671.42,No
ACCT1000000307,Male,0,4.0,Yes,Fiber optic,One year,No,Mailed check,88.83,342.77,Yes
CUST-100000308,Female,0,12.0,Yes,No,Two year,Yes,Credit card,26.9,302.05,No
100000309-GWQ,Female,0,37.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,79.03,2809.55,No
CUST-100000310,Male,0,42.0, Yes ,DSL,Two year,Yes,Mailed check,54.28,2384.14,No
CUST-100000311,Female,0,18.0,Yes,Fiber optic,One year,Yes,Electronic check,89.1,1636.06,No
CUST-100000312,Male,0,37.0,Yes,DSL,One year,No,Electronic check,52.11,2040.46,Yes
ACCT1000000313,Female,0,24.0,Yes,DSL,One year,Yes,Mailed check,62.02,1471.41,No
CUST-100000314,Male,1,61.0,Yes,DSL,Two year,Yes,Bank transfer,61.67,3817.57,No
ACCT1000000315,Female,0,67.0,Yes,No,One year,No,Bank transfer,25.87,1804.33,No
CUST-100000316,Female,0,37.0,Yes,Fiber optic,Month-to-month,No,Electronic check,91.49,3174.58,Yes
ACCT1000000317,Female,0,15.0,No,Fiber optic,Month-to-month,No,Electronic check,63.62,916.47,Yes
CUST-100000318,Male,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.8,436.02,Yes
CUST-100000319,Male,0,17.0,Yes,DSL,Month-to-month,Yes,Mailed check,62.66,1052.59,No
CUST-100000320,Female,0,33.0,No,No,Month-to-month,Yes,Credit card,19.46,646.37,No
ACCT1000000321,Male,0,60.0,Yes,Fiber optic,Month-to-month,No,Electronic check,81.24,4728.7,Yes
CUST-100000322,Female,1,9.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.82,705.75,No
TC-TC-10000323,Male,0,38.0,Yes,no,One year,Yes,Bank transfer,46.43,1823.34,No
CUST-100000324,Female,0,2.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.82,218.67,Yes
CUST-100000325,Male,0,65.0,Yes,Fiber optic,Two year,Yes,Credit card,71.73,4522.63,No
CUST-100000326,Female,0,47.0,Yes,No,Two year, No ,Electronic check,24.88,1245.6,No
CUST-100000327,Male,0,22.0,Yes,Fiber optic,Month-to-month,No,Credit card,87.72,1834.62,Yes
ACCT1000000328,Male,0,12.0, Yes ,DSL,Month-to-month, Yes ,Bank transfer,67.55,797.89,Yes
100000329-YNG,Male,0,4.0,Yes,DSL,1 year,No,Electronic check,65.19,287.02,No
CUST-100000330,Female,0,8.0,Yes, Fiber optic ,Month-to-month,Yes,Electronic check,89.28,733.52,Yes
CUST-100000331,Male,1,59.0,Yes,No,Two year,No,Credit card,45.93,2733.87,No
100000332-AYF,Male,1,36.0,Yes,DSL,Month-to-month,Yes,Mailed check,60.12,2193.53,No
TC-GP-10000333,Female,0,16.0,Yes,No,One year,Yes,Credit card,39.7,663.28,No
CUST-100000334,Female,0,22.0,Yes,DSL, Month-to-month ,No,Mailed check,56.65,1293.75,Yes
ACCT1000000335,Male,0,18.0,Yes,DSL,Month-to-month,Yes,Mailed check,64.31,1097.44,No
CUST-100000336,Male,1,48.0,Yes,DSL,Month-to-month,No,Bank transfer,60.32,2905.00,Yes
100000337-KEU,Female,0,20.0,Yes,DSL,One year,No,Mailed check,53.27,1040.23,No
ACCT1000000338,Male,0,71.0,Yes,No,Two year,Yes,Credit card,40.83,2896.20,No
ACCT1000000339,Female,0,67.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.59,6069.10,Yes
CUST-100000340,Female,0,47.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,80.95,3700.16,No
ACCT1000000341,Male,0,72.0,Yes,DSL,Two year,No,Electronic check,60.35,4413.93,No
ACCT1000000342,Male,0,11.0,No,No,One year,Yes,Bank transfer,21.67,265.82,No
CUST-100000343,Female,0,10.0,Yes,DSL,Two year,No,Mailed check,54.75,564.88,No
CUST-100000344,Female,0,40.0,Yes,No,Month-to-month,Yes,Electronic check,26.63,1013.62,No
CUST-100000345,Male,0,47.0,Yes,Fiber optic,Month-to-month,No, Mailed check,85.23,4121.67,Yes
CUST-100000346,Female,0,61.0,Yes,No,One year,No,Bank transfer,22.71,1438.2,No
100000347-ZNS,Male,1,11.0,Yes,Fiber optic,Month-to-month,No,Mailed check,78.76,877.50,Yes
CUST-100000348,Female,1,29.0,Yes,DSL,One year,Yes,Credit card,55.32,1503.67,No
CUST-100000349,Female,0,23.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.67,2048.83,Yes
TC-LD-10000350,Female,0,7.0,Yes,DSL,Month-to-month,Yes,Credit card,64.98,407.71,No
100000351-YWT,Female,0,72.0,Yes,Fiber optic,Month-to-month,No,Mailed check,92.1,6558.47,No
CUST-100000352,Female,0,54.0,Yes,Fiber optic,Month-to-month,No,Mailed check,82.63,4564.84,No
CUST-100000353,Male,0,9.0,No,Fiber optic,Month-to-month,Yes,Bank transfer,64.09,616.41,Yes
ACCT1000000354,Male,0,23.0,Yes,DSL,Month-to-month,YES,Credit card,61.69,1416.70,No
ACCT1000000355,Female,0,8.0,Yes,Fiber optic,Month-to-month,No,Mailed check,89.04,731.40,No
CUST-100000356,Female,1,5.0,Yes,No,Month-to-month,No,Electronic check,41.41,192.21,Yes
TC-SD-10000357,Male,1,37.0,Yes,No,Two year,No,Credit card,32.32,1248.55, No 
CUST-100000358,Male,0,4.0,Yes,No,Month-to-month,No,Electronic check,31.06,107.1,Yes
CUST-100000359,Male,0,40.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.65,3142.25,No
CUST-100000360,Female,0,62.0,Yes,DSL,One year,Yes,Mailed check,64.65,4196.70,Yes
CUST-100000361,Female,0,40.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.37,3025.26,No
ACCT1000000362,Male,1,44.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.55,3929.92,Yes
ACCT1000000363,Female,0,53.0,Yes,DSL,One year,No,Mailed check,45.81,2370.40,No
TC-NY-10000364,Female,0,9.0,Yes,DSL,One year,No,Mailed check,66.92,583.6,No
100000365-ZKD,Female,0,38.0,Yes,DSL,One year,No,Mailed check,57.18,2040.58,No
ACCT1000000366,Male,0,64.0,Yes,DSL,Month-to-month,Yes,Mailed check,62.9,3858.38,No
CUST-100000367,Male,0,38.0,Yes,No,Two year,Yes,Credit card,32.05,1201.51,No
ACCT1000000368,Male,0,56.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check ,86.26,4800.83,No
ACCT1000000369,Male,0,6.0,Yes,DSL,Month-to-month,No,Bank transfer,72.03,421.62,Yes
CUST-100000370,Male,0,13.0,Yes,fiberoptic,Month-to-month,Yes,Mailed check,74.63,948.75,Yes
100000371-JNR,Male,0,27.0,Yes,DSL,Two year,No,Bank transfer,56.54,1559.25,No
CUST-100000372,Female,0,6.0,Yes,Fiber optic, Month-to-month ,Yes,Mailed check,89.19,501.31,Yes
ACCT1000000373,Female,0,48.0,Yes,DSL,Two year,No,Credit card,54.79,2886.31,No
ACCT1000000374,Male,0,5.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.03,487.02,Yes
CUST-100000375,Female,0,34.0,Yes,No,Two year,No,Bank transfer,24.95,839.66,No
CUST-100000376,Male,1,64.0,Yes,Fiber optic,Two year,Yes,Bank transfer,80.35,5115.29,No
CUST-100000377,Female,0,37.0,Yes,Fiber optic, Two year ,No,Bank transfer,71.96,2564.48,No
ACCT1000000378,Male,0,11.0,Yes,Fiber optic,Month-to-month,No,Electronic check,98.22,1111.95,Yes
100000379-PCW,Male,0,9.0,Yes,Fiber optic,Month-to-month,No,Mailed check,99.21,865.94,No
TC-TR-10000380,Male,0,43.0,No,DSL,Two year,No,Electronic check,38.93,1684.28,No
ACCT1000000381,Female,0,23.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,87.04,2149.75,No
CUST-100000382,Male,1,2.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.97,184.78,Yes
ACCT1000000383,Male,0,4.0,Yes,Fiber optic,Month-to-month,No,Electronic check,78.52,311.85,Yes
CUST-100000384,Male,0,25.0,Yes,No,One year,Yes, Electronic check,40.31,960.11,No
ACCT1000000385,Male,0,28.0,YES,DSL,One year,No,Bank transfer,54.72,1569.55,No
ACCT1000000386,Female,0,27.0,Yes,DSL,Two year,Yes,Bank transfer,46.14,1232.31,No
TC-HT-10000387,Female,0,17.0,No,Fiber optic,Month-to-month,Yes,Credit card,67.26,1146.25,No
CUST-100000388,Female,0,59.0,Yes,DSL,Two year,No,Credit card,48.34,2896.18,No
CUST-100000389,Male,0,64.0,Yes,DSL,One year, No ,Credit card,63.71,4104.1,No
TC-BP-10000390,Female,0,7.0,No,DSL,Month-to-month,Yes,Bank transfer,47.88,324.15,Yes
ACCT1000000391,Male,0,57.0,No,DSL,Two year,No,Credit card,41.36,2318.26,No
TC-YY-10000392,Male,0,8.0,Yes,Fiber optic,Month-to-month,No,Electronic check,85.83,699.6,Yes
100000393-JQU,Female,0,16.0,Yes,DSL,One year,No,Electronic check,44.18,743.18,Yes
TC-QG-10000394,Male,0,40.0,Yes,No,Two year,No,Mailed check,32.64,1350.57,No
CUST-100000395,Female,0,51.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.61,4627.50,NO
CUST-100000396,Female,0,2.0,Yes,DSL,Month-to-month,No,Electronic check,67.32,118.13,Yes
CUST-100000397,Female,0,44.0,Yes,DSL,Month-to-month,No,Credit card,61.52,2767.91,No
CUST-100000398,Female,1,45.0,Yes,none,Month-to-month,Yes,Mailed check,40.1,1807.89,No
ACCT1000000399,Female,0,63.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.72,6310.89,Yes
CUST-100000400,Female,1,57.0,Yes,Fiber optic,Two year,Yes,Credit card,82.67,4444.0,No
CUST-100000401,Female,0,52.0,Yes,No,Month-to-month,Yes,Electronic check,43.44,2208.84,No
TC-EA-10000402,Male,0,43.0, Yes ,DSL,One year,Yes,Electronic check,63.19,2581.66,No
CUST-100000403,Female,0,71.0,Yes,No,Two year,No,Electronic check,30.5,2207.49,No
CUST-100000404,Female,0,34.0,Yes,DSL,Two year,No,Bank transfer,54.36,1826.35,No
CUST-100000405,Male,0,6.0,Yes,Fiber optic,Two year,No,Credit card,72.21,455.36,No
ACCT1000000406,Male,1,56.0,Yes,Fiber optic,One year,Yes,Mailed check,82.64,4685.56,No
CUST-100000407,Female,0,36.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.52,3263.13,Yes
TC-ZY-10000408,Female,0,7.0,Yes,No,One year,No,Bank transfer,38.56,244.56,No
TC-XC-10000409,Female,0,10.0,Yes,Fiber optic,Month-to-month,No,Electronic check,86.93,857.99,No
ACCT1000000410,Female,0,17.0,Yes,Fiber optic,One year,Yes,Bank transfer,91.37,1494.45,Yes
TC-UD-10000411,Male,0,21.0,Yes,No,Two year,No,Bank transfer,29.18,616.19,No
ACCT1000000412,Female,0,21.0,Yes,No,Month-to-month,Yes,  Electronic check  ,29.61,617.10,No
CUST-100000413,Male,0,11.0,No,Fiber optic,Month-to-month,Yes,Electronic check,66.07,727.1,Yes
CUST-100000414,Female,1,72.0,Yes,No,Two year,Yes,Credit card,25.43,1704.24,No
CUST-100000415,Female,0,56.0,Yes,No,One year,No,Credit card,45.4,2666.84,No
CUST-100000416,Male,0,7.0,Yes,Fiber optic,Two year,Yes,Bank transfer,80.49,586.81,yes
CUST-100000417,Male,0,15.0,Yes,DSL,Month-to-month,Yes,Mailed check,60.02,903.19,No
CUST-100000418,Male,0,13.0, Yes ,DSL,Month-to-month,Yes,Mailed check,57.16,696.10,Yes
TC-WN-10000419,Female,0,22.0,Yes,Fiber optic,One year,Yes,Electronic check,81.07,1876.7,Yes
ACCT1000000420,Female,0,3.0,Yes,No,Month-to-month,Yes,Mailed check,33.63,88.77,Yes
100000421-EFJ,Female,0,29.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,96.13,2708.56,Yes
100000422-ZXV,Female,0,29.0,Yes,No,Month-to-month,Yes,  Electronic check  ,39.78,1143.30,No
TC-LE-10000423,Female,0,62.0,NO,Fiber optic,Two year,Yes,Bank transfer,52.03,3269.13,No
CUST-100000424,Male,0,22.0,Yes,DSL,One year,Yes,Electronic check,51.39,1122.79,No
CUST-100000425,Female,0,3.0,Yes,DSL,Month-to-month,No,Credit card,65.4,188.3,Yes
CUST-100000426,Male,0,38.0,Yes,Fiber optic,Month-to-month,No,Electronic check,84.3,3309.22,No
CUST-100000427,Male,0,21.0,Yes,DSL,Month-to-month,No,Credit card,57.74,1269.44,Yes
CUST-100000428,Female,0,10.0,Yes,No,One year,Yes,Electronic check,37.66,361.59,No
CUST-100000429,Female,0,17.0,Yes,DSL,One year,No,Bank transfer,53.86,921.55,No
CUST-100000430,Male,0,8.0,Yes,DSL,Month-to-month,Yes, Electronic check,70.33,585.0,No
ACCT1000000431,Male,0,50.0,Yes, DSL ,Two year,No,Credit card,57.62,2719.18,No
ACCT1000000432,Male,0,1.0,Yes,DSL,Month-to-month,Yes,Electronic check,56.65,34.46,No
ACCT1000000433,Male,0,39.0,No,DSL,One year,Yes,Bank transfer,42.22,1644.60,No
CUST-100000434,Female,0,7.0,Yes,DSL,Month-to-month,No,Electronic check,63.38,478.79,Yes
TC-BF-10000435,Male,0,31.0,Yes,DSL,Month-to-month,No,Electronic check,75.17,2354.40,Yes
CUST-100000436,Male,0,9.0,No,Fiber optic,Month-to-month,Yes,Electronic check,69.34,577.69,No
TC-TV-10000437,Female,0,32.0,Yes,Fiber optic,Month-to-month,No,Mailed check,85.59,2772.1,Yes
TC-XS-10000438,Female,1,19.0,Yes,DSL,Month-to-month,Yes,Electronic check,51.99,958.35,No
CUST-100000439,Female,0,57.0,Yes,Fiber optic,Two year,No,Credit card,81.38,4937.62,No
CUST-100000440,Female,0,9.0,Yes,DSL,One year,Yes,Electronic check,56.67,488.79,Yes
CUST-100000441,Male,0,9.0,Yes,Fiber optic,Two year,Yes,Credit card,78.2,723.34,No
ACCT1000000442,Female,0,42.0,Yes,DSL,One year,No,Bank transfer,61.57,2554.30,No
100000443-SJD,Female,1,68.0,Yes,DSL,Month-to-month,No,Mailed check,56.07,3821.22,No
ACCT1000000444,Female,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.66,914.58,Yes
CUST-100000445,Female,1,4.0,Yes,none,Month-to-month,Yes,Electronic check,46.94,195.24,Yes
CUST-100000446,Male,1,46.0,Yes,DSL,One year,Yes,Electronic check,47.03,2165.6,No
TC-LZ-10000447,Male,0,7.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,88.39,637.46,Yes
CUST-100000448,Male,0,5.0,Yes,DSL,Month-to-month,Yes,Mailed check,74.77,392.12,Yes
ACCT1000000449,Male,0,7.0,Yes,No,Month-to-month,Yes,Credit card,33.73,237.81,No
ACCT1000000450,Male,0,45.0,No,Fiber optic,Month-to-month,Yes,Mailed check,77.99,3355.79,No
CUST-100000451,Female,1,27.0,Yes,Fiber optic,one year,Yes,Credit card,87.46,2379.3,No
CUST-100000452,Female,1,60.0,Yes,DSL,One year,No,Mailed check,65.99,3847.93,No
CUST-100000453,Male,0,4.0,Yes,No,Month-to-month,Yes,Bank transfer,27.78,112.24,No
CUST-100000454,Male,0,39.0,Yes,No,Month-to-month,No,Electronic check,30.84,1179.2,No
100000455-QWV,Male,0,40.0,Yes,Fiber optic,One year,Yes,  Credit card  ,86.18,3528.33,No
ACCT1000000456,Female,0,63.0,Yes,Fiber optic,One year,No,Mailed check,87.46,5517.2,No
ACCT1000000457,Female,0,46.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.63,3573.48,No
ACCT1000000458,Female,0,3.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.55,257.87,Yes
CUST-100000459,Male,0,6.0,Yes,DSL,Two year,No,Credit card,53.92,321.18,No
TC-XT-10000460,Male,0,25.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.51,2383.73,No
ACCT1000000461,Male,0,20.0,Yes,DSL,One year,No,Bank transfer,45.21,861.64,No
ACCT1000000462,Male,0,6.0,Yes,Fiber optic,Two year,Yes,Credit card,83.66,486.14,No
CUST-100000463,Male,0,7.0,No,DSL,One year,No,Mailed check,47.02,333.93,No
CUST-100000464,Female,0,8.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,87.95,674.13,No
100000465-VKC,Female,1,22.0,Yes,Dsl,Month-to-month,No,Electronic check,60.04,1377.53,Yes
TC-LM-10000466,Male,1,33.0,Yes,DSL,One year,No,Electronic check,61.77,2058.30,No
CUST-100000467,Male,0,10.0,Yes,DSL,Month-to-month,No,Mailed check,58.84,568.6,No
CUST-100000468,Male,0,45.0,Yes,DSL, Two year ,Yes,Bank transfer,53.35,2486.02,No
CUST-100000469,Male,0,39.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.47,2960.68,No
100000470-GXB,Female,0,56.0,Yes,DSL,One year,No,Mailed check,55.7,3142.92,No
ACCT1000000471,Male,0,30.0,Yes,DSL,Month-to-month,Yes,Electronic check,80.49,2416.75,No
CUST-100000472,Male,0,54.0,Yes,No,One year,No,Bank transfer,33.94,1987.68,No
CUST-100000473,Female,1,69.0,Yes,DSL,One year,Yes, Mailed check,68.46,4784.64,No
TC-YT-10000474,Female,0,35.0,No,Fiber optic,One year,Yes,Bank transfer,66.37,2348.07,No
100000475-HFM,Male,0,28.0,Yes,No,Two year,No,Bank transfer,32.25,914.89,No
CUST-100000476,Female,0,72.0,Yes,DSL,Two year,Yes,Bank transfer,55.53,3860.67,No
CUST-100000477,Male,1,24.0,Yes,No,Two year,No,Mailed check,39.35,959.35,No
ACCT1000000478,Male,0,41.0,Yes,No,Two year,No,Credit card,34.17,1376.07,No
100000479-CWZ,Male,0,18.0,Yes,Fiber optic,Two year,Yes,Credit card,70.71,1248.10,No
CUST-100000480,Male,0,56.0,No,Fiber optic,Two year,No,Bank transfer,63.34,3602.63,No
TC-WM-10000481,Male,0,5.0,Yes,DSL,One year,NO,Credit card,65.69,322.5,No
TC-DA-10000482,Male,0,20.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.11,1824.30,Yes
CUST-100000483,Male,0,55.0,Yes,Fiber optic,Two year,Yes,Credit card,83.14,4489.80,No
CUST-100000484,Male,0,5.0,No,DSL,Month-to-month, No ,Electronic check,32.37,154.27,No
TC-SH-10000485,Female,0,21.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.7,1801.00,Yes
CUST-100000486,Male,0,62.0,Yes,Fiber optic,One year,No,Electronic check,82.25,5143.8,No
CUST-100000487,Male,0,48.0,Yes,DSL,Two year,No,Credit card,57.62,2741.48,No
ACCT1000000488,Male,0,7.0,Yes,dsl,Month-to-month,No,Electronic check,67.27,505.09,Yes
CUST-100000489,Female,0,38.0,Yes,No,One year,Yes,Bank transfer,46.27,1733.53,No
ACCT1000000490,Male,1,37.0,Yes,DSL,month-to-month,No,Mailed check,61.59,2168.48, No 
100000491-PUB,Male,1,27.0,Yes,Fiber optic,One year,Yes,Mailed check,85.96,2022.67,No
CUST-100000492,Female,0,5.0,Yes,Fiber optic,Month-to-month,No,Electronic check,100.28,512.05,No
CUST-100000493,Male,0,59.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.32,5089.79,No
TC-SS-10000494,Male,0,64.0,Yes,No,Two year,No,Credit card,23.28,1518.83,No
ACCT1000000495,Female,0,28.0,Yes,Fiber optic,One year,Yes,Electronic check,81.45,2274.40,No
CUST-100000496,Male,0,17.0,No,Fiber optic,Month-to-month,Yes,Credit card,72.61,1172.46,Yes
CUST-100000497,Female,0,10.0,Yes,DSL,Month-to-month,No,Bank transfer,50.33,485.39,No
TC-NU-10000498,Male,0,58.0,Yes,DSL,One year,No,Mailed check,73.42,4082.31,No
CUST-100000499,Female,0,63.0,Yes,DSL,Month-to-month,No,Bank transfer,57.43,3464.8,No
CUST-100000500,Male,0,15.0,Yes,No,Month-to-month,Yes,Electronic check,42.39,617.58,No
CUST-100000501,Male,0,71.0,Yes,fiberoptic,Two year,No,Mailed check,82.76,5569.69,No
TC-JS-10000502,Male,0,20.0,Yes,DSL,Month-to-month,Yes,Credit card,61.17,1210.66,Yes
CUST-100000503,Male,0,4.0,No,DSL,One year,No,Electronic check,45.87,185.38,No
CUST-100000504,Female,0,30.0,Yes,Fiber optic,Two year,Yes,Credit card,64.59,1917.41,No
CUST-100000505,Male,0,44.0,Yes,DSL,Two year,Yes,Bank transfer,63.51,2801.21,No
CUST-100000506,Male,0,26.0,Yes,Fiber optic,One year,Yes,Credit card,87.11,2390.85,No
ACCT1000000507,Female,0,12.0,Yes,No,Month-to-month,Yes,Electronic check,32.95,416.65,Yes
CUST-100000508,Male,0,40.0,Yes,Fiber optic,One year,Yes,Electronic check,83.98,3269.04,No
ACCT1000000509,Female,0,6.0,No,No,Two year,Yes,Credit card,18.0,95.47,No
CUST-100000510,Male,0,50.0,Yes,Fiber optic,One year,No,Bank transfer,90.0,4494.41,No
ACCT1000000511,Female,0,72.0,Yes,DSL,One year,No,Electronic check,56.54,3975.09,No
100000512-YJV,Male,0,8.0,Yes,Fiber optic,One year,No,Bank transfer,81.15,655.83,No
TC-WJ-10000513,Male,0,31.0,Yes,DSL,One year,No,Electronic check,50.12,1486.43,No
TC-DR-10000514,Female,1,34.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.71,2881.06,Yes
ACCT1000000515,Female,0,59.0,Yes, Fiber optic ,Two year,Yes,Bank transfer,83.56,4741.17,No
CUST-100000516,Female,0,46.0,Yes, DSL ,One year,Yes,Electronic check,64.22,3116.48,No
CUST-100000517,Male,0,13.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.36,1097.32,Yes
TC-BB-10000518,Female,1,36.0,Yes,Fiber optic,Two year,No,Credit card,88.36,3248.36,No
CUST-100000519,Male,1,42.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.32,4185.66,Yes
CUST-100000520,Male,0,38.0,Yes,DSL,Month-to-month,Yes,Bank transfer,59.24,2302.87,No
CUST-100000521,Female,0,8.0,Yes,DSL,Month-to-month,No,Electronic check,58.1,430.06,No
CUST-100000522,Female,0,4.0,Yes,Fiber optic,One year,Yes,Bank transfer,83.9,368.30,Yes
ACCT1000000523,Male,0,7.0,Yes,No,One year,Yes,Credit card,46.68,335.37,No
