gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Male,0,3,Yes,Fiber optic,Month-to-month,No,Electronic check,95.95,288.7,Yes,0.9037638588214278,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.08,772.1,No,0.9043689701346946,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.95,932.41,No,0.9035300541165576,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.6,829.66,Yes,0.9035218468088965,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,2,Yes,Fiber optic,Month-to-month,No,Electronic check,95.38,215.8,No,0.9025606675645308,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.96,609.84,Yes,0.9028117501185177,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,3,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.32,243.04,No,0.9031826736686179,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.31,298.68,No,0.9032950883759118,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.27,623.8,No,0.9030987348078021,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.57,592.25,Yes,0.9033737225078344,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,3,Yes,Fiber optic,Month-to-month,No,Electronic check,95.32,252.4,Yes,0.9027870362132017,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,4,Yes,Fiber optic,Month-to-month,Yes,Credit card,100.95,419.66,Yes,0.903491147975277,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,No,Electronic check,99.65,415.57,No,0.9027641469995765,90.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.11,380.94,No,0.9017418714526754,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.52,656.99,Yes,0.9016251356289391,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.83,532.52,Yes,0.902221287504615,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.61,447.05,Yes,0.9024163346509467,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.75,438.79,Yes,0.9022052430835039,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.4,478.7,Yes,0.902087652408644,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.25,241.21,Yes,0.9016393180202691,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.43,415.8,Yes,0.9021346673655144,90.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.48,513.6,Yes,0.9005252196715096,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,97.26,832.49,Yes,0.9009944821952434,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,3,Yes,Fiber optic,Month-to-month,No,Electronic check,93.97,268.63,Yes,0.9006640108817993,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,7,Yes,Fiber optic,Month-to-month,No,Electronic check,86.62,628.53,Yes,0.9014294186003041,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,No,Electronic check,98.36,379.9,No,0.9007359230206986,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.18,823.27,Yes,0.9013704940377513,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.21,333.55,Yes,0.901466443685049,90.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.52,603.49,No,0.9001510952236934,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.12,433.69,Yes,0.8996230900931819,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,No,Electronic check,100.28,512.05,No,0.9004980484250368,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.71,565.87,Yes,0.900453750242946,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.72,504.26,Yes,0.9004696568300093,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.78,655.64,Yes,0.9004541437862237,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.16,429.5,Yes,0.9001266791632666,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.74,621.84,Yes,0.9003904950488636,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.46,1383.78,No,0.8996713940522476,90.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.16,516.87,Yes,0.9000153394131951,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.08,710.13,No,0.8996642429807955,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,8,Yes,Fiber optic,Month-to-month,No,Electronic check,87.58,675.5,Yes,0.8996655760901547,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.8,460.39,Yes,0.8995508583816807,90.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.18,660.8,Yes,0.8994956058611602,89.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.55,257.87,Yes,0.8989310843216531,89.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.97,595.18,No,0.8994674700167319,89.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.66,671.06,Yes,0.8991017572804182,89.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.77,824.19,Yes,0.8991234485022668,89.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.51,236.45,No,0.8993092686945323,89.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,11,Yes,Fiber optic,Month-to-month,Yes,Mailed check,96.35,1086.34,Yes,0.8975678017003503,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.34,856.09,Yes,0.8979131636176467,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.82,1089.97,Yes,0.8984657393252764,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.31,518.67,Yes,0.8982044056044157,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.49,657.05,Yes,0.8983831595665103,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.04,407.21,Yes,0.8983255448809808,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,3,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.31,251.79,Yes,0.8976323109165638,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.16,724.3,Yes,0.8981807719130006,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,2,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.36,174.86,Yes,0.898274161997009,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.34,873.1,Yes,0.8983595626798334,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,97.32,1008.34,No,0.8981007992598355,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.83,414.37,Yes,0.8975367837470976,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.48,326.86,Yes,0.8970784920421851,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.65,1020.79,Yes,0.8970074781687084,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.19,617.79,No,0.896710359020832,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.35,423.14,Yes,0.8972016277056197,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.52,956.09,Yes,0.8969086579271578,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.6,705.09,No,0.8969321471391156,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.63,566.23,No,0.8974313631095184,89.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
