gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Female,0,3,Yes,DSL,Month-to-month,Yes,Credit card,58.75,183.19,Yes,0.6344703468714358,63.4,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,29,Yes,No,Month-to-month,No,Electronic check,35.81,990.96,No,0.38279538313707945,38.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,10,Yes,DSL,Month-to-month,Yes,Mailed check,70.87,658.01,Yes,0.6947454987564048,69.5,Medium Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.88,1250.95,No,0.8354143144307971,83.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,7,Yes,Fiber optic,Month-to-month,No,Mailed check,82.28,598.5,Yes,0.8227829798595548,82.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,23,Yes,DSL,One year,Yes,Credit card,58.69,1395.24,No,0.23217580561126952,23.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,56,Yes,No,One year,Yes,Mailed check,46.31,2613.49,No,0.08288578637845809,8.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,1,54,Yes,No,Two year,Yes,Bank transfer,40.15,2222.49,No,0.03766438052583006,3.8,Low Risk,Long-Term Contract,Offer Premium Support
Male,1,56,Yes,DSL,Two year,No,Credit card,64.07,3417.41,No,0.04244713548450026,4.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,6,Yes,DSL,One year,Yes,Mailed check,57.15,364.8,Yes,0.4289900857076396,42.9,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,5,Yes,Fiber optic,One year,Yes,Mailed check,87.59,441.79,Yes,0.7103900610555368,71.0,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,43,Yes,Fiber optic,Two year,Yes,Bank transfer,89.26,3802.6,No,0.1685090619861918,16.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,17,Yes,No,Month-to-month,No,Electronic check,27.44,484.51,Yes,0.45376697367099833,45.4,Medium Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Male,0,19,Yes,No,Month-to-month,Yes,Electronic check,36.01,698.0,Yes,0.524789727425927,52.5,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,60,Yes,Fiber optic,Two year,Yes,Credit card,87.58,4923.86,No,0.08629295424097888,8.6,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,30,Yes,Fiber optic,Month-to-month,No,Mailed check,80.1,2398.07,Yes,0.6574164558428498,65.7,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,23,Yes,DSL,Month-to-month,No,Bank transfer,64.89,1584.72,No,0.5287012391927598,52.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,45,Yes,DSL,Month-to-month,Yes,Bank transfer,69.9,2987.87,No,0.33534058958429747,33.5,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,34,Yes,No,One year,Yes,Credit card,37.91,1213.22,No,0.12164046264314791,12.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,62,Yes,No,One year,Yes,Credit card,36.6,2215.72,No,0.046145139733513224,4.6,Low Risk,Long-Term Contract,Offer Premium Support
Male,1,25,Yes,No,One year,Yes,Bank transfer,34.43,851.41,No,0.21199672136382874,21.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,10,Yes,DSL,Month-to-month,Yes,Mailed check,60.49,605.3,Yes,0.6543435846116707,65.4,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,45,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.57,4264.03,No,0.5859203307269141,58.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,DSL,Month-to-month,No,Electronic check,59.32,476.65,Yes,0.681214451242368,68.1,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,35,Yes,No,Month-to-month,No,Mailed check,37.28,1344.42,No,0.27957949342778377,28.0,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,53,Yes,DSL,One year,Yes,Credit card,58.55,3054.69,No,0.09447960694182196,9.4,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.03,569.72,Yes,0.9040839736163989,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,68,Yes,DSL,One year,No,Credit card,65.53,4492.96,No,0.05051378497346571,5.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,37,Yes,DSL,One year,Yes,Credit card,64.68,2423.84,Yes,0.17312613565359972,17.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,40,Yes,Fiber optic,Two year,No,Electronic check,82.53,3009.84,Yes,0.20861507169854426,20.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,3,Yes,No,Month-to-month,No,Bank transfer,33.79,111.99,No,0.49080597798409664,49.1,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,46,Yes,DSL,Two year,No,Credit card,59.66,2712.97,No,0.03940100896804186,3.9,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,51,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.36,4361.09,No,0.6239117366851766,62.4,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,84.7,837.99,No,0.7797762726999479,78.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,7,Yes,DSL,Month-to-month,Yes,Electronic check,72.58,500.9,Yes,0.8268996451553532,82.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,53,Yes,DSL,Two year,No,Mailed check,44.82,2457.14,No,0.032255972073922994,3.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,61,Yes,Fiber optic,Month-to-month,No,Electronic check,80.34,5104.49,No,0.44816886751789087,44.8,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,8,Yes,No,Month-to-month,No,Electronic check,34.22,308.34,No,0.556031979350109,55.6,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,18,Yes,No,One year,Yes,Electronic check,33.87,606.28,No,0.2780426636406616,27.8,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.95,1153.68,Yes,0.8778301270704375,87.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,19,Yes,No,One year,No,Mailed check,34.56,701.89,Yes,0.19482999530604994,19.5,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,56.23,440.81,No,0.7047919829451945,70.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,60,Yes,DSL,One year,No,Electronic check,60.66,3779.44,No,0.10539033872921504,10.5,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,5,Yes,No,Month-to-month,No,Mailed check,37.81,184.4,No,0.5411084470886747,54.1,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,8,Yes,No,Two year,Yes,Credit card,31.66,257.55,No,0.10552702151507368,10.6,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,12,Yes,No,One year,Yes,Mailed check,32.57,382.89,No,0.27070547008686097,27.1,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,72,Yes,No,Month-to-month,Yes,Electronic check,36.71,2457.1,No,0.1376303680019501,13.8,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,1,56,Yes,No,Two year,Yes,Bank transfer,37.03,1938.21,No,0.03198888895772671,3.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,6,Yes,DSL,Month-to-month,Yes,Mailed check,71.92,458.42,Yes,0.7814114793230442,78.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,32,Yes,No,Two year,No,Bank transfer,40.99,1314.6,No,0.06512566237415719,6.5,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,67,Yes,No,Month-to-month,Yes,Credit card,38.48,2735.81,No,0.10273468224939572,10.3,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,6,Yes,Fiber optic,Two year,No,Credit card,75.0,459.17,No,0.31751571501534037,31.8,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,57,No,Fiber optic,One year,No,Electronic check,69.66,4074.2,No,0.21783088179350732,21.8,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,6,Yes,DSL,One year,Yes,Bank transfer,68.97,419.27,No,0.4206063369557132,42.1,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.38,2021.04,No,0.7923331629126956,79.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,19,No,Fiber optic,One year,No,Credit card,70.26,1297.28,No,0.3967412145147188,39.7,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,35,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.22,2906.91,Yes,0.6378986491933305,63.8,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,17,Yes,Fiber optic,Month-to-month,Yes,Credit card,86.79,1477.06,No,0.7723932812893888,77.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,63,Yes,No,Two year,Yes,Credit card,35.12,2192.29,No,0.016365125339813144,1.6,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,56,Yes,Fiber optic,One year,No,Mailed check,83.11,4390.82,Yes,0.2277181904162937,22.8,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,49,Yes,Fiber optic,Month-to-month,No,Mailed check,87.34,4258.4,No,0.5205855511280147,52.1,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.24,2130.4,Yes,0.8377692964035843,83.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,33,Yes,Fiber optic,Month-to-month,No,Electronic check,87.56,2851.52,No,0.7288742703077838,72.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,42,Yes,No,One year,Yes,Credit card,44.42,1902.58,No,0.10383632826703434,10.4,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,27,Yes,DSL,One year,No,Credit card,61.99,1627.2,No,0.18998164626258313,19.0,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,21,Yes,DSL,One year,No,Mailed check,58.97,1266.39,No,0.2590147853956913,25.9,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,18,Yes,No,One year,Yes,Bank transfer,45.26,813.6,No,0.23327053459732072,23.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,20,Yes,DSL,Month-to-month,Yes,Electronic check,66.67,1329.68,No,0.6581573310180847,65.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,26,Yes,Fiber optic,One year,No,Bank transfer,83.15,2202.54,No,0.5010085523595852,50.1,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,56,Yes,DSL,One year,No,Electronic check,53.84,2994.21,No,0.10403287713253814,10.4,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,33,Yes,Fiber optic,Month-to-month,Yes,Mailed check,97.86,3235.16,Yes,0.7508665831184055,75.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,3,Yes,Fiber optic,Month-to-month,No,Electronic check,86.87,282.8,No,0.8888078843168037,88.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,10,Yes,Fiber optic,One year,No,Bank transfer,81.99,869.25,Yes,0.5609036190724631,56.1,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,32,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.49,2894.88,No,0.675174809701183,67.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.39,534.28,Yes,0.8789364756160172,87.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.45,698.24,No,0.8619885759627247,86.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,2,Yes,No,One year,Yes,Electronic check,39.83,74.17,No,0.4451364645312437,44.5,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,16,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,80.46,1283.37,Yes,0.7640118108712995,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,39,No,Fiber optic,Two year,Yes,Mailed check,66.81,2653.13,No,0.15443318694666577,15.4,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,4,No,No,Month-to-month,No,Electronic check,18.02,49.73,No,0.5070669096477451,50.7,Medium Risk,Month-to-Month Contract | Low Monthly Charges | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,22,No,Fiber optic,One year,Yes,Bank transfer,63.29,1381.28,No,0.3969128802040865,39.7,Medium Risk,Long-Term Contract,Offer Premium Support
Male,0,4,No,DSL,Month-to-month,No,Bank transfer,48.15,224.48,Yes,0.5432833936483017,54.3,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,72,Yes,DSL,One year,No,Credit card,61.28,4258.1,No,0.042466211338430135,4.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,70,Yes,No,Month-to-month,No,Electronic check,33.53,2239.57,No,0.11668962956368534,11.7,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,64.58,499.13,No,0.7346625257615563,73.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,36,Yes,No,Month-to-month,Yes,Mailed check,38.48,1264.81,Yes,0.3108213773786783,31.1,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.14,1044.24,Yes,0.8529051630069892,85.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,44,No,DSL,One year,Yes,Electronic check,35.21,1530.33,No,0.13554159638988295,13.6,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,8,Yes,Fiber optic,Month-to-month,Yes,Credit card,75.11,620.28,Yes,0.7866421641648842,78.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,No,Credit card,84.43,944.44,Yes,0.7675104703969214,76.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,21,Yes,No,One year,No,Bank transfer,25.57,544.07,No,0.1305603278884323,13.1,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,58,Yes,Fiber optic,Two year,Yes,Credit card,82.22,4785.68,No,0.08460037643406224,8.5,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,33,Yes,DSL,Month-to-month,Yes,Mailed check,61.21,2050.98,No,0.44170750051825547,44.2,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,62,Yes,DSL,One year,No,Credit card,52.23,3114.18,No,0.05171313498919829,5.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,60,Yes,Fiber optic,One year,Yes,Credit card,73.46,4074.35,No,0.16160483802114553,16.2,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,4,Yes,Fiber optic,Month-to-month,No,Credit card,102.72,428.54,Yes,0.8552045117351306,85.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,46,Yes,No,One year,No,Mailed check,30.35,1404.97,No,0.0740714443339869,7.4,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,27,Yes,Fiber optic,Two year,Yes,Bank transfer,70.34,1964.5,No,0.25762580449459743,25.8,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,58,Yes,DSL,Two year,Yes,Mailed check,41.51,2340.41,No,0.031141120907743687,3.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,34,Yes,Fiber optic,Two year,Yes,Mailed check,73.85,2430.86,No,0.2016857229467624,20.2,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,53,Yes,Fiber optic,One year,No,Mailed check,82.6,4515.71,No,0.2459933423703894,24.6,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.9,699.97,No,0.8699184642542825,87.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,42,No,Fiber optic,Month-to-month,No,Electronic check,64.16,2722.88,No,0.5465712350635884,54.7,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,25,Yes,Fiber optic,Month-to-month,No,Electronic check,80.44,2005.45,Yes,0.7532535793837805,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,32,Yes,DSL,Month-to-month,No,Electronic check,64.64,2130.19,No,0.48296661119353484,48.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
